cement,slag,flyash,water,superplasticizer,coarseaggregate,fineaggregate,age,csMPa,hdbscan,fcm,hdbI
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7,39.0,-1,6,0.43113696894230213
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56,65.7,-1,6,0.43113696894230213
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.11,-1,6,0.43113696894230213
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7,40.29,-1,6,0.43113696894230213
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,74.36,-1,6,0.43113696894230213
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,21.97,-1,0,0.43113696894230213
202.0,11.0,141.0,206.0,1.7,942.0,801.0,3,9.85,-1,0,0.43113696894230213
202.0,11.0,141.0,206.0,1.7,942.0,801.0,7,15.07,-1,0,0.43113696894230213
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56,23.25,-1,0,0.43113696894230213
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,43.73,8,0,0.43113696894230213
284.0,15.0,141.0,179.0,5.5,842.0,801.0,3,13.4,8,0,0.43113696894230213
284.0,15.0,141.0,179.0,5.5,842.0,801.0,7,24.13,8,0,0.43113696894230213
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56,44.52,8,0,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,62.94,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,59.49,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,25.12,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,23.64,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,35.75,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,68.75,8,7,0.43113696894230213
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,66.78,8,7,0.43113696894230213
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.85,-1,6,0.43113696894230213
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.07,4,0,0.43113696894230213
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.65,4,0,0.43113696894230213
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.2,4,2,0.43113696894230213
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.85,4,2,0.43113696894230213
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.6,4,2,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.94,-1,6,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,34.57,-1,6,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.32,-1,6,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.4,-1,6,0.43113696894230213
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.62,4,2,0.43113696894230213
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.86,-1,0,0.43113696894230213
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.22,-1,0,0.43113696894230213
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.6,4,0,0.43113696894230213
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.75,-1,0,0.43113696894230213
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.97,4,2,0.43113696894230213
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.4,4,2,0.43113696894230213
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.57,4,0,0.43113696894230213
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.68,4,2,0.43113696894230213
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.74,4,2,0.43113696894230213
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.2,-1,0,0.43113696894230213
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.62,6,9,0.43113696894230213
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.42,-1,9,0.43113696894230213
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.69,10,9,0.43113696894230213
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.94,6,9,0.43113696894230213
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.63,6,9,0.43113696894230213
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.24,10,9,0.43113696894230213
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.77,10,9,0.43113696894230213
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.44,-1,9,0.43113696894230213
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.75,10,9,0.43113696894230213
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.08,4,5,0.43113696894230213
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.07,4,5,0.43113696894230213
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.82,6,9,0.43113696894230213
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.07,6,9,0.43113696894230213
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.84,4,5,0.43113696894230213
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05,10,9,0.43113696894230213
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.96,10,9,0.43113696894230213
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.45,4,5,0.43113696894230213
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.49,4,5,0.43113696894230213
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.22,4,5,0.43113696894230213
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.7,-1,9,0.43113696894230213
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.09,10,9,0.43113696894230213
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.7,-1,8,0.43113696894230213
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.51,-1,3,0.43113696894230213
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.58,4,5,0.43113696894230213
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.18,4,5,0.43113696894230213
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2,-1,3,0.43113696894230213
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.2,6,9,0.43113696894230213
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63,10,9,0.43113696894230213
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.86,10,9,0.43113696894230213
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37,6,9,0.43113696894230213
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.73,-1,9,0.43113696894230213
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,37.81,6,9,0.43113696894230213
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7,21.92,6,9,0.43113696894230213
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.04,10,9,0.43113696894230213
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54,4,5,0.43113696894230213
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91,10,9,0.43113696894230213
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,8.0,10,9,0.43113696894230213
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.9,4,5,0.43113696894230213
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.34,4,5,0.43113696894230213
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.77,4,5,0.43113696894230213
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.44,4,5,0.43113696894230213
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.48,4,5,0.43113696894230213
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.44,10,8,0.43113696894230213
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.6,10,9,0.43113696894230213
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.73,-1,9,0.43113696894230213
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38,10,9,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22,4,5,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.97,4,5,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04,4,5,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,32.04,4,5,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17,4,2,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.45,4,2,0.43113696894230213
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89,-1,2,0.43113696894230213
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.47,4,0,0.43113696894230213
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,12.84,4,0,0.43113696894230213
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.42,4,0,0.43113696894230213
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.95,4,0,0.43113696894230213
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.1,-1,0,0.43113696894230213
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.08,-1,0,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26,4,0,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.97,4,0,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36,4,0,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,31.25,4,2,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,4,2,0.43113696894230213
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,-1,2,0.43113696894230213
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.31,4,0,0.43113696894230213
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94,4,0,0.43113696894230213
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,27.63,4,0,0.43113696894230213
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,-1,2,0.43113696894230213
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,4,2,0.43113696894230213
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,36.15,-1,2,0.43113696894230213
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.54,4,2,0.43113696894230213
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53,4,2,0.43113696894230213
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.92,4,2,0.43113696894230213
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99,4,0,0.43113696894230213
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84,4,4,0.43113696894230213
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25,4,4,0.43113696894230213
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17,4,4,0.43113696894230213
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.34,4,4,0.43113696894230213
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54,4,5,0.43113696894230213
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57,4,5,0.43113696894230213
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2,4,5,0.43113696894230213
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5,4,5,0.43113696894230213
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,4,5,0.43113696894230213
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,4,5,0.43113696894230213
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,4,5,0.43113696894230213
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21,4,5,0.43113696894230213
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7,4,5,0.43113696894230213
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.14,4,5,0.43113696894230213
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73,4,5,0.43113696894230213
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,4,5,0.43113696894230213
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.28,4,5,0.43113696894230213
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29,4,5,0.43113696894230213
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.54,-1,9,0.43113696894230213
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.71,-1,9,0.43113696894230213
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.38,-1,3,0.43113696894230213
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89,10,3,0.43113696894230213
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.9,6,9,0.43113696894230213
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.19,-1,3,0.43113696894230213
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.9,10,3,0.43113696894230213
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.57,-1,3,0.43113696894230213
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46,-1,3,0.43113696894230213
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29,10,3,0.43113696894230213
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.95,6,9,0.43113696894230213
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.41,10,3,0.43113696894230213
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.59,10,3,0.43113696894230213
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.89,-1,8,0.43113696894230213
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23,-1,3,0.43113696894230213
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02,-1,3,0.43113696894230213
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.39,10,3,0.43113696894230213
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.66,-1,3,0.43113696894230213
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.87,10,3,0.43113696894230213
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,19.35,10,9,0.43113696894230213
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.39,10,3,0.43113696894230213
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,12.79,-1,9,0.43113696894230213
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.32,-1,9,0.43113696894230213
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,4.78,-1,3,0.43113696894230213
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.11,-1,8,0.43113696894230213
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38,-1,8,0.43113696894230213
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,20.42,10,9,0.43113696894230213
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.94,10,3,0.43113696894230213
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.03,10,9,0.43113696894230213
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.57,10,9,0.43113696894230213
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,32.53,-1,3,0.43113696894230213
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.75,6,9,0.43113696894230213
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.68,-1,3,0.43113696894230213
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.8,11,8,0.43113696894230213
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.0,10,9,0.43113696894230213
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.28,-1,3,0.43113696894230213
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.28,10,3,0.43113696894230213
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,24.05,10,3,0.43113696894230213
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.59,-1,3,0.43113696894230213
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.73,-1,9,0.43113696894230213
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66,10,3,0.43113696894230213
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.14,-1,9,0.43113696894230213
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78,-1,9,0.43113696894230213
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,10,3,0.43113696894230213
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.89,-1,3,0.43113696894230213
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,-1,8,0.43113696894230213
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.81,10,9,0.43113696894230213
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.7,-1,9,0.43113696894230213
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,-1,3,0.43113696894230213
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88,10,9,0.43113696894230213
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.35,10,3,0.43113696894230213
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,10,3,0.43113696894230213
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,10,3,0.43113696894230213
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.68,-1,9,0.43113696894230213
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.56,-1,9,0.43113696894230213
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.88,10,3,0.43113696894230213
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.53,-1,8,0.43113696894230213
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,10,3,0.43113696894230213
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,10,3,0.43113696894230213
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.73,10,9,0.43113696894230213
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,10,3,0.43113696894230213
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32,-1,3,0.43113696894230213
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25,-1,3,0.43113696894230213
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,10,3,0.43113696894230213
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.1,-1,3,0.43113696894230213
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.96,10,9,0.43113696894230213
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.6,-1,8,0.43113696894230213
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48,-1,9,0.43113696894230213
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.69,-1,3,0.43113696894230213
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.37,-1,3,0.43113696894230213
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,-1,3,0.43113696894230213
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,10,3,0.43113696894230213
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.83,10,3,0.43113696894230213
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,10,3,0.43113696894230213
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.57,-1,9,0.43113696894230213
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.86,-1,9,0.43113696894230213
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85,4,5,0.43113696894230213
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24,4,5,0.43113696894230213
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.83,4,5,0.43113696894230213
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.76,4,5,0.43113696894230213
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.31,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,4,5,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,4,5,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.01,4,5,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61,4,5,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66,4,5,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,4,5,0.43113696894230213
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.05,4,5,0.43113696894230213
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54,4,5,0.43113696894230213
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91,4,5,0.43113696894230213
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18,4,5,0.43113696894230213
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,4,5,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89,4,6,0.43113696894230213
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.28,4,6,0.43113696894230213
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,4,5,0.43113696894230213
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.5,4,5,0.43113696894230213
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.44,4,5,0.43113696894230213
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.64,0,6,0.43113696894230213
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.06,0,6,0.43113696894230213
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21,0,6,0.43113696894230213
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.94,0,6,0.43113696894230213
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.09,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,0,6,0.43113696894230213
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,-1,6,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,4,5,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53,4,5,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34,4,5,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.98,4,5,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35,4,5,0.43113696894230213
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,4,2,0.43113696894230213
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,4,5,0.43113696894230213
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.7,4,5,0.43113696894230213
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,4,5,0.43113696894230213
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.92,4,5,0.43113696894230213
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,4,2,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,-1,2,0.43113696894230213
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.99,4,5,0.43113696894230213
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52,4,5,0.43113696894230213
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0,4,5,0.43113696894230213
